,post_id,owner_id,comment_id,from_id,text,reply_to_user,reply_to_comment,parents_stack,num_answer,date
1886,3377,10078,3379,10078,"Спасибо, Света, я вспоминаю 10 причин по которым мне нужен радиатор и ржу! Это было реально круто))",19767.0,3378.0,[],0,1353863562
1887,3377,10078,3380,19767,теперь ты должна пойти и купить радиатор:) А я тащусь от Наташиного стихотворения!,,,[],0,1353863768
1888,3377,10078,3381,10078,"да, оно очень крутое!
и кстати я еще помню и твои стихотворные таланты, может быть на следующий др ты напишешь мне тоже))))",19767.0,3380.0,[],0,1353863826
1889,3336,10078,3337,30582,=) молодец),,,[],0,1353486480
1890,3336,10078,3339,35402213,И где),,,[],0,1353505826
1891,3336,10078,3340,10078,"С начала в студии у себя, потом в баре Хемингуэй=)",,,[],0,1353505882
1892,3336,10078,3341,35402213,Круто),,,[],0,1353506078
1893,3317,10078,3318,35402213,Ай какая молодец),,,[],0,1352746020
1894,3317,10078,3320,10078,спасибо)),35402213.0,3318.0,[],0,1352746440
1895,3317,10078,3322,1798879,Очень круто!,,,[],0,1352755384
1896,3317,10078,3326,10078,"я рада, что ты оценила)",1798879.0,3322.0,[],0,1352835402
1897,3308,10078,3311,19767,красиво:),,,[],0,1352720160
1898,3308,10078,3312,10078,спасибо),19767.0,3311.0,[],0,1352720238
1899,3308,10078,3319,246320,мило),,,[],0,1352746341
1900,3300,10078,3301,10243,я не успею =))),,,[],0,1352711053
1901,3300,10078,3302,10078,тебя я подожду))))))),10243.0,3301.0,[],0,1352711078
1902,3300,10078,3303,35402213,Блин не успели),,,[],0,1352711344
1903,3300,10078,3304,4031797,а какое именно количество детишек?есть две девочки 3х лет,,,[],0,1352716605
1904,3300,10078,3305,10078,"[id4031797|Екатерина], все написано. От 3х детишек, лучше четыре или пять!",4031797.0,3304.0,[],0,1352716670
1905,3300,10078,3306,4031797,"[id10078|Аля], ааа...это количество детишек))))ну есть две девочки и мальчик)))",10078.0,3305.0,[],0,1352716709
1906,3300,10078,3307,10078,"увы, нужна именно большая семья)",4031797.0,3306.0,[],0,1352716809
1907,3300,10078,3313,239661,"Аля, напиши мне сообщение в личку, свяжу с семьей с 8ю детьми (если я правильно помню и если у них не появился еще один).",,,[],0,1352722176
1908,3300,10078,3314,10078,"Спасибо, напишу))",239661.0,3313.0,[],0,1352722223
1909,3278,10078,3279,63200,Специалист в какой области интересует?,,,[],0,1352198068
1910,3278,10078,3280,10078,"[id63200|Павел], специалист, который может вылечить очень болящий зуб!
Не знаю как иначе описать!",63200.0,3279.0,[],0,1352198130
1911,3278,10078,3281,714304,"на ладожской есть заведующая, хорошо и недорого лечит, Антон у нее лечил недавно, ему Саша посоветовала",,,[],0,1352200098
1912,3278,10078,3282,10078,"[id714304|Галя], а по подробнее можно узнать?
телефон, имя и фамилию?",714304.0,3281.0,[],0,1352200129
1913,3278,10078,3283,714304,Ее зовут Андреева Наталья Львовна. Тел. 8-921-933-03-62.,,,[],0,1352200129
1914,3278,10078,3284,10078,"[id714304|Галя], о супер!
спасибо!",714304.0,3283.0,[],0,1352200148
1915,3278,10078,3285,30661,"тоже есть,если вдруг надо будет)",,,[],0,1352201713
1916,3278,10078,3286,10078,"[id30661|Ляляфа], буду иметь в виду!",30661.0,3285.0,[],0,1352201739
1917,3278,10078,3287,342577,У меня Юля работает с классным доком,,,[],0,1352208226
1918,3278,10078,3289,10078,"[id342577|Никита], а можно контакт этого классного доктора?",342577.0,3287.0,[],0,1352208280
1919,3278,10078,3295,10078,"[id342577|Никита], Спасибо!",342577.0,3294.0,[],0,1352208509
1920,3278,10078,3298,10078,"хаха, хорошо))",342577.0,3297.0,[],0,1352208553
1921,3267,10078,3268,35402213,У нас ты практически  14 часов была)Хотя наверное внимания не обратила!!!),,,[],0,1351805820
1922,3267,10078,3269,10078,"[id35402213|Екатерина], да, да!
как раз мой рекорд))",35402213.0,3268.0,[],0,1351833261
1923,3267,10078,3270,774293,Алечка! Умница,,,[],0,1351839305
1924,3267,10078,3271,35402213,"[id35402213|Екатерина], Вот Вот)))",35402213.0,3268.0,[],0,1351845368
1925,3267,10078,3272,10078,"[id35402213|Екатерина], я кстати у вас и не устала почти, все как-то быстро и динамично прошло)) Даже потанцевать успела!",35402213.0,3271.0,[],0,1351845432
1926,3267,10078,3273,35402213,Молодец какая- я даже и не увидела что ты танцевала)))  Я рада что хоть не медленно! Говорит о том что не скучно было. ),,,[],0,1351845654
1927,3267,10078,3274,10078,"[id35402213|Екатерина], было здорово!
и ведущий отлично пел ""Видели ночь"" под нее и танцевала))",35402213.0,3273.0,[],0,1351849517
1928,3267,10078,3275,35402213,А да=)) Голос у него супер))),,,[],0,1351850015
1929,3267,10078,3276,37676960,"Аль спасибо большое....понимаю что не без приключений....но надеюсь мы тебя не очень замучали!:)
",,,[],0,1352061272
1930,3267,10078,3277,10078,"[id37676960|Катя], что ты!
Все было нормально, а свадьба без приключений не бывает=)
Я уверена мы сделали отличные кадры, а не использованный реквизит пусть полежит для какой-нибудь другой съемки!",37676960.0,3276.0,[],0,1352061488
1931,3261,10078,3262,24867,да и Москва еще-то говницо),,,[],0,1351431264
1932,3261,10078,3263,10078,"главное не город, а люди к которым приехал, а с этим проблем у меня нет)
но ты прав к москве я отношусь без симпатий!",24867.0,3262.0,[],0,1351431420
1933,3261,10078,3264,10243,"хахаха) да, я видела в новостях =)",,,[],0,1351434337
1934,3261,10078,3265,10078,"да, вообще капец!",10243.0,3264.0,[],0,1351434463
1935,3246,10078,3247,1938549,Ура!),,,[],0,1350473568
1936,3246,10078,3248,10078,"[id1938549|Alina], юхуу
я так долго собиралась с мыслями, что бы получить этот паспорт, что у меня реально праздник)))
теперь на очереди финская виза!",1938549.0,3247.0,[],0,1350473634
